nome,provincia,gml_id,civico,istat,cap,comune,provincia,regione,lon,lat
Via Vittorio Veneto,BARI,IN.NUMERICIVICI.2012.1038439,18,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544674,41.129982
Via Mameli,BARI,IN.NUMERICIVICI.2012.1038516,69,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545627,41.128924
Via Guerrazzi,BARI,IN.NUMERICIVICI.2012.1038518,23,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545829,41.128903
Via De Nicola,BARI,IN.NUMERICIVICI.2012.1038552,28,16072043,70038,TERLIZZI,BARI,PUGLIA,16.552656,41.132926
Viale Federico II,BARI,IN.NUMERICIVICI.2012.1038573,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.552548,41.130789
Via Gorizia,BARI,IN.NUMERICIVICI.2012.1038652,35,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543983,41.131731
Via Giovanni XXIII,BARI,IN.NUMERICIVICI.2012.1038726,17,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549347,41.129247
Via Bellini,BARI,IN.NUMERICIVICI.2012.1038743,54,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538348,41.129001
Via Tripoli,BARI,IN.NUMERICIVICI.2012.1038763,58,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547741,41.128689
Via Umberto Nobile,BARI,IN.NUMERICIVICI.2012.1038793,57,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545896,41.127468
Via M. De Vanna,BARI,IN.NUMERICIVICI.2012.1038828,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538671,41.130363
Via Bovio,BARI,IN.NUMERICIVICI.2012.1038848,87,16072043,70038,TERLIZZI,BARI,PUGLIA,16.535934,41.129318
Via Farini,BARI,IN.NUMERICIVICI.2012.1038861,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546947,41.129861
Via Giovenale,BARI,IN.NUMERICIVICI.2012.1039024,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547946,41.129995
Piazza 4 Novembre,BARI,IN.NUMERICIVICI.2012.1039031,21,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542383,41.13068
Via Brin,BARI,IN.NUMERICIVICI.2012.1039045,25,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547009,41.131077
SP2,BARI,IN.NUMERICIVICI.2012.1039076,15,16072043,70038,TERLIZZI,BARI,PUGLIA,16.585929,41.116221
Via Bottazzi,BARI,IN.NUMERICIVICI.2012.1039102,15,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544164,41.131321
Corso Garibaldi,BARI,IN.NUMERICIVICI.2012.1039211,79,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540452,41.130532
Via Cialdini,BARI,IN.NUMERICIVICI.2012.1039247,23,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544374,41.12894
Via De Nicola,BARI,IN.NUMERICIVICI.2012.1039271,14,16072043,70038,TERLIZZI,BARI,PUGLIA,16.552433,41.132731
Via Tamborra,BARI,IN.NUMERICIVICI.2012.1039279,101,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546127,41.132314
Via Ettore Fieramosca,BARI,IN.NUMERICIVICI.2012.1039296,4,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548021,41.129645
Piazza Europa,BARI,IN.NUMERICIVICI.2012.1039352,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548377,41.126999
Via Giovanni Capoccio,BARI,IN.NUMERICIVICI.2012.1039411,16,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548682,41.12947
Via Piave,BARI,IN.NUMERICIVICI.2012.1039480,76,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548452,41.127397
Via Piave,BARI,IN.NUMERICIVICI.2012.1039494,8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548379,41.13
Via Trieste,BARI,IN.NUMERICIVICI.2012.1039502,50/a,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549415,41.127878
Via Farini,BARI,IN.NUMERICIVICI.2012.1039506,131,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546949,41.128727
Corso Garibaldi,BARI,IN.NUMERICIVICI.2012.1039574,87,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54043,41.130488
Viale dei Garofani,BARI,IN.NUMERICIVICI.2012.1039583,29,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544441,41.132808
Via Tagliamento,BARI,IN.NUMERICIVICI.2012.1039610,2,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548438,41.127664
Via Oratorio di Sovereto,BARI,IN.NUMERICIVICI.2012.1039629,20,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542823,41.132135
Via Riccio da Parma,BARI,IN.NUMERICIVICI.2012.1039652,3/c,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54896,41.129779
Via Sabotino,BARI,IN.NUMERICIVICI.2012.1039680,14,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544325,41.130955
Via Piagnoni,BARI,IN.NUMERICIVICI.2012.1039708,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545365,41.129416
Via San Francesco,BARI,IN.NUMERICIVICI.2012.1039726,19,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540598,41.12835
Via Rosmini,BARI,IN.NUMERICIVICI.2012.1039746,21,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541152,41.131188
Via Pasquale Fiore,BARI,IN.NUMERICIVICI.2012.1039747,82,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538286,41.130334
Arco San Nicola,BARI,IN.NUMERICIVICI.2012.1039804,1,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540976,41.129571
Via De Crescenzio,BARI,IN.NUMERICIVICI.2012.1039855,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543255,41.133756
Via Pau',BARI,IN.NUMERICIVICI.2012.1039876,66,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542693,41.127228
Via Guerrazzi,BARI,IN.NUMERICIVICI.2012.1039882,49,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54579,41.129308
Via Rossini,BARI,IN.NUMERICIVICI.2012.1039890,71,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538442,41.128812
Via Redipuglia,BARI,IN.NUMERICIVICI.2012.1040059,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547978,41.128972
Via Ariosto,BARI,IN.NUMERICIVICI.2012.1040064,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542982,41.131869
Via Donizetti,BARI,IN.NUMERICIVICI.2012.1040079,50,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538087,41.129247
Via Farini,BARI,IN.NUMERICIVICI.2012.1040113,1,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546946,41.130117
Via Farini,BARI,IN.NUMERICIVICI.2012.1040195,127,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546949,41.128734
Via Bramante,BARI,IN.NUMERICIVICI.2012.1040199,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542829,41.127736
Via San Martino,BARI,IN.NUMERICIVICI.2012.1040241,20,16072043,70038,TERLIZZI,BARI,PUGLIA,16.550712,41.129725
Via Regina Margherita,BARI,IN.NUMERICIVICI.2012.1040249,20,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543219,41.130758
Via Acton,BARI,IN.NUMERICIVICI.2012.1040252,29,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547516,41.131499
Via Marconi,BARI,IN.NUMERICIVICI.2012.1040259,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542406,41.130867
Via Ettore Fieramosca,BARI,IN.NUMERICIVICI.2012.1040260,20,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547354,41.129657
Via Pau',BARI,IN.NUMERICIVICI.2012.1040350,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542166,41.128416
Via 20 Settembre,BARI,IN.NUMERICIVICI.2012.1040354,17,16072043,70038,TERLIZZI,BARI,PUGLIA,16.551467,41.129365
Via Puglia,BARI,IN.NUMERICIVICI.2012.1040369,28,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538139,41.133451
Via Trilussa,BARI,IN.NUMERICIVICI.2012.1040377,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537426,41.130186
Via Ariosto,BARI,IN.NUMERICIVICI.2012.1040382,27,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543195,41.132229
Via Vittorio Veneto,BARI,IN.NUMERICIVICI.2012.1040410,101,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545221,41.128759
Via Curiazi,BARI,IN.NUMERICIVICI.2012.1040415,24,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547239,41.129805
Via Giannuzzi,BARI,IN.NUMERICIVICI.2012.1040472,17,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545844,41.132603
Via Risorgimento,BARI,IN.NUMERICIVICI.2012.1040493,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545467,41.127582
Via De Amicis,BARI,IN.NUMERICIVICI.2012.1040494,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542013,41.127324
Via Einaudi,BARI,IN.NUMERICIVICI.2012.1040567,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.551297,41.132723
Viale del Lilium,BARI,IN.NUMERICIVICI.2012.1040602,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.554517,41.127527
Via Petrarca,BARI,IN.NUMERICIVICI.2012.1040615,22,16072043,70038,TERLIZZI,BARI,PUGLIA,16.53879,41.129441
Via Mercadante,BARI,IN.NUMERICIVICI.2012.1040620,16,16072043,70038,TERLIZZI,BARI,PUGLIA,16.539358,41.129478
Via Semmelweis,BARI,IN.NUMERICIVICI.2012.1040629,8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545148,41.132617
Via Carita',BARI,IN.NUMERICIVICI.2012.1040630,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537865,41.129272
Via Napoli,BARI,IN.NUMERICIVICI.2012.1040640,27,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542508,41.134275
Via Vanvitelli,BARI,IN.NUMERICIVICI.2012.1040680,17,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543115,41.128392
Via Trento,BARI,IN.NUMERICIVICI.2012.1040700,40,16072043,70038,TERLIZZI,BARI,PUGLIA,16.5472,41.128223
Via G.B. Ercolani,BARI,IN.NUMERICIVICI.2012.1040820,29,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546386,41.130611
Via Fanfulla,BARI,IN.NUMERICIVICI.2012.1040853,4,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549797,41.130113
Via Toti,BARI,IN.NUMERICIVICI.2012.1040891,16,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545921,41.129839
Via Silvio Pellico,BARI,IN.NUMERICIVICI.2012.1040902,30,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545448,41.12781
Via John Fitzgerald Kennedy,BARI,IN.NUMERICIVICI.2012.1040903,11,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541645,41.13122
Via Mascagni,BARI,IN.NUMERICIVICI.2012.1040904,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537482,41.12941
Viale Pacecco,BARI,IN.NUMERICIVICI.2012.1040926,36,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546448,41.133942
Corso Garibaldi,BARI,IN.NUMERICIVICI.2012.1040944,169,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540051,41.129458
Via Cimarosa,BARI,IN.NUMERICIVICI.2012.1040993,9,16072043,70038,TERLIZZI,BARI,PUGLIA,16.536627,41.128387
Via Cesare Battisti,BARI,IN.NUMERICIVICI.2012.1041031,9,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543025,41.128637
Via Madonna delle Grazie,BARI,IN.NUMERICIVICI.2012.1041054,1,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545807,41.126941
Via Piagnoni,BARI,IN.NUMERICIVICI.2012.1041065,15,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545648,41.12944
Via Savoia,BARI,IN.NUMERICIVICI.2012.1041116,19,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542953,41.130622
Via Donizetti,BARI,IN.NUMERICIVICI.2012.1041154,4,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538849,41.129963
Via N. Quercia,BARI,IN.NUMERICIVICI.2012.1041164,27,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540625,41.131767
Via Genova,BARI,IN.NUMERICIVICI.2012.1041230,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540536,41.131921
Corso Garibaldi,BARI,IN.NUMERICIVICI.2012.1041290,91,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540395,41.13043
Viale dei Garofani,BARI,IN.NUMERICIVICI.2012.1041336,77,16072043,70038,TERLIZZI,BARI,PUGLIA,16.5515,41.130468
Viale della Resistenza,BARI,IN.NUMERICIVICI.2012.1041347,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537919,41.132702
Via Ariosto,BARI,IN.NUMERICIVICI.2012.1041403,31,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543238,41.1323
Via Homs,BARI,IN.NUMERICIVICI.2012.1041419,14,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547459,41.128382
Via Ravenna,BARI,IN.NUMERICIVICI.2012.1041433,16,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541547,41.126189
Via Isonzo,BARI,IN.NUMERICIVICI.2012.1041485,34,16072043,70038,TERLIZZI,BARI,PUGLIA,16.550195,41.127576
Via Vespucci,BARI,IN.NUMERICIVICI.2012.1041506,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54587,41.128215
Largo M. De Vanna,BARI,IN.NUMERICIVICI.2012.1041524,8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538851,41.130265
Via San Francesco,BARI,IN.NUMERICIVICI.2012.1041545,23/b,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540707,41.127812
Via Marconi,BARI,IN.NUMERICIVICI.2012.1041652,62,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542134,41.13245
Via Giuseppe Mazzini,BARI,IN.NUMERICIVICI.2012.1041753,21,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543192,41.128854
Via Cadorna,BARI,IN.NUMERICIVICI.2012.1041826,9,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54353,41.133262
Via Francesco Salamone,BARI,IN.NUMERICIVICI.2012.1041827,49,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549804,41.128309
Via De Bartolo,BARI,IN.NUMERICIVICI.2012.1041836,32,16072043,70038,TERLIZZI,BARI,PUGLIA,16.536636,41.130566
Via Marconi,BARI,IN.NUMERICIVICI.2012.1041903,69,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542071,41.133053
Via Togliatti,BARI,IN.NUMERICIVICI.2012.1041948,11,16072043,70038,TERLIZZI,BARI,PUGLIA,16.553875,41.131017
Via Carducci,BARI,IN.NUMERICIVICI.2012.1041993,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542456,41.126967
Via Livorno,BARI,IN.NUMERICIVICI.2012.1041994,1,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537287,41.131779
Via Fiume,BARI,IN.NUMERICIVICI.2012.1041999,4,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546965,41.128465
Via Ortensio,BARI,IN.NUMERICIVICI.2012.1042108,32,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546315,41.129353
Via Guerrazzi,BARI,IN.NUMERICIVICI.2012.1042113,36,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545806,41.12919
Via Semmelweis,BARI,IN.NUMERICIVICI.2012.1042147,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545152,41.132722
Via Brancaleone,BARI,IN.NUMERICIVICI.2012.1042148,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548937,41.130584
Via Medici,BARI,IN.NUMERICIVICI.2012.1042245,150,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545455,41.12882
Largo M. De Vanna,BARI,IN.NUMERICIVICI.2012.1042255,31,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538948,41.130206
SP2,BARI,IN.NUMERICIVICI.2012.1042264,16,16072043,70038,TERLIZZI,BARI,PUGLIA,16.585929,41.116221
Via Donatello,BARI,IN.NUMERICIVICI.2012.1042280,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543278,41.128273
Via Manzoni,BARI,IN.NUMERICIVICI.2012.1042307,45,16072043,70038,TERLIZZI,BARI,PUGLIA,16.535949,41.129607
Via Francesco Salamone,BARI,IN.NUMERICIVICI.2012.1042308,50,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549751,41.128619
Viale del Lilium,BARI,IN.NUMERICIVICI.2012.1042331,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.553912,41.127243
Via N. Quercia,BARI,IN.NUMERICIVICI.2012.1042337,47/1,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540175,41.132707
Via Brunelleschi,BARI,IN.NUMERICIVICI.2012.1042345,1,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542777,41.12839
Via Gorizia,BARI,IN.NUMERICIVICI.2012.1042380,81,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544949,41.13355
Largo Perosi,BARI,IN.NUMERICIVICI.2012.1042416,9/a,16072043,70038,TERLIZZI,BARI,PUGLIA,16.535835,41.128587
Via Derna,BARI,IN.NUMERICIVICI.2012.1042424,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547734,41.128601
Viale Roma,BARI,IN.NUMERICIVICI.2012.1042484,67,16072043,70038,TERLIZZI,BARI,PUGLIA,16.551981,41.130262
Piazza Pio XII,BARI,IN.NUMERICIVICI.2012.1042493,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548104,41.12897
Via Bellini,BARI,IN.NUMERICIVICI.2012.1042529,72,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538087,41.128722
Via Cialdini,BARI,IN.NUMERICIVICI.2012.1042581,53,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544559,41.128496
Via Marconi,BARI,IN.NUMERICIVICI.2012.1042583,22,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542327,41.131118
Via Cialdini,BARI,IN.NUMERICIVICI.2012.1042645,20,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544354,41.128987
Via 20 Settembre,BARI,IN.NUMERICIVICI.2012.1042661,8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.551445,41.130205
Via Ariosto,BARI,IN.NUMERICIVICI.2012.1042678,38,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543347,41.132485
Via De Crescenzio,BARI,IN.NUMERICIVICI.2012.1042691,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543369,41.133736
Via Venezia,BARI,IN.NUMERICIVICI.2012.1042715,15,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546357,41.128032
Via Cirillo,BARI,IN.NUMERICIVICI.2012.1042721,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543701,41.12889
Via Millico,BARI,IN.NUMERICIVICI.2012.1042725,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.539492,41.129229
Via Metastasio,BARI,IN.NUMERICIVICI.2012.1042844,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541401,41.126994
Via Peschiera,BARI,IN.NUMERICIVICI.2012.1042887,17,16072043,70038,TERLIZZI,BARI,PUGLIA,16.550715,41.129528
Via Giannuzzi,BARI,IN.NUMERICIVICI.2012.1042889,27,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545688,41.132854
Via Francesco Salamone,BARI,IN.NUMERICIVICI.2012.1042890,68,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549828,41.128062
Via Trilussa,BARI,IN.NUMERICIVICI.2012.1042938,30,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537339,41.130377
Via Tripoli,BARI,IN.NUMERICIVICI.2012.1042969,105,16072043,70038,TERLIZZI,BARI,PUGLIA,16.550417,41.128582
Via Risorgimento,BARI,IN.NUMERICIVICI.2012.1042980,2,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545203,41.127369
Via Annunziata,BARI,IN.NUMERICIVICI.2012.1043060,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540483,41.129775
Via Settembrini,BARI,IN.NUMERICIVICI.2012.1043183,22,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54582,41.130888
Viale Indipendenza,BARI,IN.NUMERICIVICI.2012.1043190,22,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538746,41.133403
Via Oratorio di Sovereto,BARI,IN.NUMERICIVICI.2012.1043191,32,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542968,41.132383
Vico Volpe Angarano,BARI,IN.NUMERICIVICI.2012.1043205,4,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54209,41.130059
Via Goito,BARI,IN.NUMERICIVICI.2012.1043214,19,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547526,41.129147
Via Paisiello,BARI,IN.NUMERICIVICI.2012.1043255,52,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538304,41.129223
Via Manin,BARI,IN.NUMERICIVICI.2012.1043310,2,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545259,41.130345
Via Don Tonino Bello,BARI,IN.NUMERICIVICI.2012.1043371,18,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541238,41.130112
Via Mameli,BARI,IN.NUMERICIVICI.2012.1043392,48,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545521,41.129468
Via Verdi,BARI,IN.NUMERICIVICI.2012.1043477,15,16072043,70038,TERLIZZI,BARI,PUGLIA,16.53793,41.129216
Viale del Lilium,BARI,IN.NUMERICIVICI.2012.1043479,66,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538616,41.12666
Via Pietro Nenni,BARI,IN.NUMERICIVICI.2012.1043508,24,16072043,70038,TERLIZZI,BARI,PUGLIA,16.552865,41.132084
Via Bonghi,BARI,IN.NUMERICIVICI.2012.1043556,4,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545594,41.131928
Via Farini,BARI,IN.NUMERICIVICI.2012.1043580,125,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546949,41.128738
Via Farini,BARI,IN.NUMERICIVICI.2012.1043587,4,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546946,41.130057
Via Oratorio di Sovereto,BARI,IN.NUMERICIVICI.2012.1043588,44,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543092,41.132615
Via Toti,BARI,IN.NUMERICIVICI.2012.1043598,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545517,41.129849
Via Tatulli,BARI,IN.NUMERICIVICI.2012.1043698,20,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547401,41.132207
Via Tripoli,BARI,IN.NUMERICIVICI.2012.1043706,160,16072043,70038,TERLIZZI,BARI,PUGLIA,16.551777,41.12852
Via Vittorio Veneto,BARI,IN.NUMERICIVICI.2012.1043851,43,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544848,41.12961
Via Giovanni Capoccio,BARI,IN.NUMERICIVICI.2012.1043892,2,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548643,41.130114
Via Pasquale Fiore,BARI,IN.NUMERICIVICI.2012.1043900,109,16072043,70038,TERLIZZI,BARI,PUGLIA,16.536468,41.13133
Via Duca degli Abruzzi,BARI,IN.NUMERICIVICI.2012.1043911,7/o,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544005,41.133727
Via Leoncavallo,BARI,IN.NUMERICIVICI.2012.1043932,16,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538125,41.129549
Via Pirandello,BARI,IN.NUMERICIVICI.2012.1043987,4/b,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537183,41.13
Via Croce,BARI,IN.NUMERICIVICI.2012.1043990,11,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541372,41.131232
Via Farini,BARI,IN.NUMERICIVICI.2012.1043999,22/d,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546949,41.129526
Via John Fitzgerald Kennedy,BARI,IN.NUMERICIVICI.2012.1044024,64/a,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54097,41.132937
Viale dei Garofani,BARI,IN.NUMERICIVICI.2012.1044053,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543432,41.132802
Viale Roma,BARI,IN.NUMERICIVICI.2012.1044063,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546776,41.130142
Via M. Bisceglia,BARI,IN.NUMERICIVICI.2012.1044136,107,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546388,41.132189
Via Amendola,BARI,IN.NUMERICIVICI.2012.1044247,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.553273,41.131462
Via Chiapperini,BARI,IN.NUMERICIVICI.2012.1044251,18,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542249,41.133017
Via Trieste,BARI,IN.NUMERICIVICI.2012.1044270,66,16072043,70038,TERLIZZI,BARI,PUGLIA,16.550177,41.127855
Via Pisciniello,BARI,IN.NUMERICIVICI.2012.1044312,23,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540575,41.127258
Via De Amicis,BARI,IN.NUMERICIVICI.2012.1044318,2,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541634,41.127256
Via Foscolo,BARI,IN.NUMERICIVICI.2012.1044336,21,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543057,41.131256
Via Fiume,BARI,IN.NUMERICIVICI.2012.1044440,83,16072043,70038,TERLIZZI,BARI,PUGLIA,16.550144,41.128297
Via Napoli,BARI,IN.NUMERICIVICI.2012.1044461,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543586,41.134206
Corso Umberto I,BARI,IN.NUMERICIVICI.2012.1044502,26,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542198,41.129972
Via Caracciolo,BARI,IN.NUMERICIVICI.2012.1044522,23,16072043,70038,TERLIZZI,BARI,PUGLIA,16.539621,41.129842
Via Menotti,BARI,IN.NUMERICIVICI.2012.1044532,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543524,41.129135
Via Donatello,BARI,IN.NUMERICIVICI.2012.1044551,41,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542888,41.127924
Via Zuara,BARI,IN.NUMERICIVICI.2012.1044569,30,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547922,41.127886
Via Guerrazzi,BARI,IN.NUMERICIVICI.2012.1044579,11,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545856,41.128691
Via Toti,BARI,IN.NUMERICIVICI.2012.1044599,30,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546425,41.129821
Via Maroncelli,BARI,IN.NUMERICIVICI.2012.1044600,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543865,41.12916
Via Millico,BARI,IN.NUMERICIVICI.2012.1044719,20,16072043,70038,TERLIZZI,BARI,PUGLIA,16.539043,41.128999
Via Peschiera,BARI,IN.NUMERICIVICI.2012.1044828,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.550701,41.129818
Via Augusto Righi,BARI,IN.NUMERICIVICI.2012.1044840,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54184,41.132307
Via Boccaccio,BARI,IN.NUMERICIVICI.2012.1044896,1,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543745,41.131805
